"","Time","Vmax"
"1",0.0168318518518502,1878.40636072127
"2",0.0171890740740723,1881.22121422396
"3",0.0175362962962948,1888.11033557513
"4",0.017785462962963,1894.0140706496
"5",0.0180360185185177,1897.36656570236
"6",0.0182862962962966,1900.18715229813
"7",0.0185340740740729,1897.1329242054
"8",0.018881574074073,1892.04443918227
"9",0.0192201851851843,1896.07544423879
"10",0.0194687962962953,1900.86278723689
"11",0.0197157407407404,1904.24067114041
"12",0.0199685185185183,1906.06977145463
"13",0.0202210185185185,1909.22806906294
"14",0.0205779629629629,1909.732645065
"15",0.020922407407407,1915.10716205353
"16",0.0211704629629627,1917.93565021583
"17",0.0214187962962961,1922.62268445154
"18",0.0216682407407402,1924.55123375935
"19",0.0219176851851843,1926.54707113633
"20",0.0222701851851843,1926.23118342839
"21",0.0226121296296293,1927.83558164599
"22",0.0228624074074064,1930.30436818997
"23",0.0231154629629619,1934.37808906239
"24",0.0233660185185184,1929.6519481973
"25",0.0236160185185178,1930.21781704337
"26",0.0239710185185186,1929.3456473941
"27",0.024313518518519,1930.39929554017
"28",0.0245604629629622,1935.67407851794
"29",0.0248096296296287,1937.4223869012
"30",0.0250610185185182,1937.75254824803
"31",0.0253129629629631,1936.2884317273
"32",0.0256660185185184,1933.28747725618
"33",0.0260104629629624,1938.78307775839
"34",0.0262579629629628,1940.31086404412
"35",0.0265037962962954,1943.85780062721
"36",0.0267540740740743,1945.17228906323
"37",0.0270043518518514,1945.7793405543
"38",0.0273610185185182,1944.41994631175
"39",0.0277062962962952,1944.16384320286
"40",0.0279540740740733,1945.5363901596
"41",0.0282043518518521,1948.30370265131
"42",0.0284562962962952,1950.71956944883
"43",0.0287046296296286,1950.63512963883
"44",0.0290574074074063,1949.02286858883
"45",0.0294040740740735,1955.8750498668
"46",0.0296526851851845,1959.94658649866
"47",0.0299029629629634,1966.39183958565
"48",0.0301532407407405,1970.13759027126
"49",0.030407129629629,1976.98698923362
"50",0.030759629629629,1980.88884201135
"51",0.0311026851851847,1980.00454439858
"52",0.0313493518518521,1980.35273439619
"53",0.0315968518518507,1983.8124342855
"54",0.0318490740740733,1985.52195327968
"55",0.0320993518518521,1987.90922814386
"56",0.0324557407407412,1988.172438326
"57",0.0328001851851853,1988.87046594722
"58",0.0330487962962963,1989.64753973955
"59",0.0333007407407412,1996.15574240937
"60",0.0335535185185173,1997.29186469547
"61",0.03380712962963,1998.48902104542
"62",0.0341662962962958,1997.82991414577
"63",0.0345107407407398,1999.71681264121
"64",0.0347629629629624,2003.69729157549
"65",0.0350160185185179,2008.54986718979
"66",0.035267129629628,2007.10450213347
"67",0.0355165740740721,2007.34011400077
"68",0.0358749074074066,2005.45256676204
"69",0.036227129629629,2007.446958713
"70",0.0364837962962942,2007.72793020862
"71",0.0367349074074061,2009.58744765526
"72",0.0369843518518501,2014.38125093251
"73",0.0372307407407399,2017.11489200599
"74",0.0375862962962942,2017.45589397149
"75",0.0379310185185177,2020.18912981712
"76",0.0381804629629618,2024.17995470867
"77",0.0384324074074066,2025.51640797804
"78",0.0386837962962944,2030.61177180154
"79",0.0389349074074063,2032.10636216341
"80",0.039299629629629,2032.45910563083
"81",0.0396454629629614,2034.90222515395
"82",0.0398926851851841,2036.3437364169
"83",0.0401440740740736,2035.82101806363
"84",0.0403935185185177,2040.58691589978
"85",0.0406465740740732,2042.1940784944
"86",0.0409985185185179,2040.65337642067
"87",0.0413385185185174,2041.77322265051
"88",0.0415868518518508,2046.14875996545
"89",0.0418354629629619,2043.57771173719
"90",0.0420874074074068,2045.8868940182
"91",0.0423382407407392,2044.86669354037
"92",0.0426943518518507,2041.20646876248
"93",0.0430379629629617,2043.90018301027
"94",0.0432890740740736,2045.43573546524
"95",0.0435396296296283,2043.47009266646
"96",0.0437926851851839,2044.02476504634
"97",0.0440432407407386,2044.43411529701
"98",0.0444049074074052,2043.22586801336
"99",0.0447482407407386,2043.28638241104
"100",0.0449943518518506,2043.31531863184
"101",0.045243518518517,2046.73618686822
"102",0.0454921296296281,2048.50497780293
"103",0.0457418518518499,2054.86381224673
"104",0.0461026851851835,2059.46478277899
"105",0.046450740740739,2063.90783793056
"106",0.046700185185183,2067.16685494872
"107",0.0469479629629611,2067.18664775294
"108",0.04719824074074,2067.99693849792
"109",0.0474501851851831,2064.07794356689
"110",0.0478076851851846,2057.93643657125
"111",0.0481540740740724,2059.33956797941
"112",0.0484004629629621,2061.05751442404
"113",0.0486501851851838,2061.14495035376
"114",0.0488996296296279,2062.31108020835
"115",0.0491507407407398,2065.44616907221
"116",0.0495032407407398,2066.64532895677
"117",0.049843518518517,2072.60743763849
"118",0.0500901851851844,2076.03728089128
"119",0.0503393518518508,2079.638755344
"120",0.0505871296296289,2083.65933499451
"121",0.0508393518518496,2088.35405877634
